id,name,host_id,host_name,room_type,price,minimum_nights,availability_365
6285956,"Beijing Metro Line 4 directs apartments, green trees, convenient shopping, rental again",32676706,Amon,Private room,242,1,0
6293257,Single family windmill wooden house  with breakfast  2   3 meters large bed,32725123,Sea dragon,Entire home/apt,302,1,87
6293274,Vineyard B   B House  including breakfast ,32725123,Sea dragon,Private room,2000,1,362
6299067,Sunshine home home,31319664,Morgan,Entire home/apt,302,1,358
6300290,"East four rings high end community, comfortable and clean",18821740,At the,Private room,1147,1,364
6307995,Bird s Nest Olympics Wangjing North Garden Dream Tastor,22608641,In Paris early morning,Entire home/apt,738,1,365
6317579,An unique stay at Hutong home,8189385,Xiaoxiao,Private room,221,30,88
6328369,Be a local live with us ,32937978,Ling,Shared room,369,1,351
6333514,Cozy Room near the ForbiddenCity  South Luogu Lane,26191889,Bamboo,Entire home/apt,349,6,294
6363475,Subway straight to Wangjing   Capital Airport   New National Exhibition   Metro Line 15 Deluxe King Room,33088008,Jm Family Apartment,Entire home/apt,336,1,180
6368255," North Shadow, North Hospital, Bird s Nest  10 Muduyuan Subway Exquisite 2  long rental offer ",29605408,Maggie,Entire home/apt,356,1,365
6384359,The Cook s Hutong Cottage,6262537,Lil,Entire home/apt,772,1,342
6392123,Capital Airport Transfer Accommodation   New National Exhibition Book Cooperative Cozy Queen Room,33088008,Jm Family Apartment,Entire home/apt,309,1,181
6430022,The sun rises every day  Renmin University top of the sun like Beijing home,7181246,Is,Private room,228,2,356
6438811,Private room with western bedding,23988902,Robert,Private room,201,1,0
6453277,Cats  Home,33697893,Other,Private room,255,5,46
6454423,Furnitured room near CBD Beijing Private Room,25919151,Hannah,Private room,161,1,16
6472338,"Warm two people, home decoration simple modern style, parking, kitchen independent bathroom",25629626,Angelgreat,Private room,215,1,0
6481422," Kiss Me  The most beautiful you, romantic circular dance  Beijing 10 Line III Temple Train South Railway Station West Station",11065426,Lulu,Entire home/apt,262,1,178
6517740,"The big house style pavilion, Xuan Yi playing water, barbecue chess, tea, all the best two yards can rent a yard 3 rooms in two rooms.",34084362,Jiawen,Entire home/apt,4999,1,365
6545051,"The three bedroom, the three bedroom, the three bedroom, the three bedroom, the three bedroom, the three bedroom, the three bedroom",34233440,Kevin,Entire home/apt,476,2,0
6562524, Lottang Moonlight C  Tsinghua Campus Environment Hot Water Satellite Air Conditioning WiFi with Self Review Facilities   Youth Hostel,32169526,Zou sister,Shared room,141,2,89
6578563,People s Day Ximen Zhongguancun Suzhou Street value warm small nest waiting for you     Mi Ni Beijing Home,7181246,Is,Private room,181,2,357
6591566,Metro Line 6. Two subway stations from the wealth center,31824571,dish,Private room,201,1,360
6596814,                      Loft Suite,26047033,Jim,Entire home/apt,899,1,345
6602344,Beijing Wangfu Villa Home,34542068,Turtle,Entire home/apt,1577,1,165
6616745,Quiet Cozy Home in Downtown Beijing,1455726,Fiona,Entire home/apt,403,1,353
6619374,"Old Beijing Sihe Hospital, thousands of hits, Su Yanqing Liuzou Tofu Banquet, 82, farmer, four in courts",34492133,Lesin,Entire home/apt,2302,1,364
6622351,"Vatican Temple, Japanese style garden garden, Zen bedroom",26047033,Jim,Private room,537,1,339
6646968,E3  China News Weekly  recommended   multi function room  study   kitchen   restaurant three in one    overlooking the Olympic Forest Park   No. 5 Beiyuan North Station,31280856,Sharp,Private room,228,1,363
6670006,"Hotel designer s home, CBD luxury apartment",26662258,Wenkuan,Entire home/apt,550,2,0
6680286,Artistic Two Bedroom   Two Bathroom,8719748,Jane & John,Entire home/apt,329,1,132
6692071,High end apartments next to Central Park,35027044,Jade,Private room,678,2,89
6694197,Homefree along CBD Beijing,5557443,Jade,Entire home/apt,336,1,181
6715189,"Next to the metro, many restaurant",33713987,Nancy,Entire home/apt,94,15,228
6718751,Subway zero distance wireless network covers neat hygiene,35181501,Zhibin,Shared room,161,1,365
6720546,Huaxia Sunshine Serviced Apt  G ,3488642,Chunyu,Entire home/apt,396,3,361
6731352,Near the Water cube 8th subway line,34974888,Bo Yang,Private room,201,5,91
6738607,"March Special  Warm in Winning Line 10, 6, Da anmen Nanluogu Lane Tsinghua North Daxie Garden and other universities and attractions",35287975,Thing,Private room,235,1,91
6739725,"Zhongguancun Core District Metro No. 4, 10, Haidian Huangzhuang Station, Waitang, Neighbor, Northern University, Qinghua North Airlines, etc.",35287975,Thing,Private room,235,1,64
6759712,"      Romantic holiday huts near the Capital Airport, you can see the stars",14256028,Lily,Private room,107,1,178
6767658,Lido No. 8 Luxury 65sq.m Apartment.,35430320,Jin,Entire home/apt,490,1,87
6767767,Lido Shangdong 8 Hotel Apartment 75 Ping Deluxe,35430320,Jin,Entire home/apt,537,1,67
6768183,Huaxia Sunshine Serviced Apt H ,3488642,Chunyu,Entire home/apt,356,1,283
6769409,Huaxia Sunshine Serviced Apt K ,3488642,Chunyu,Entire home/apt,416,1,361
6769464,Tourism Tourism Tourism Location,35181501,Zhibin,Shared room,181,1,365
6769491,Huaxia Sunshine Serviced Apt J ,3488642,Chunyu,Entire home/apt,389,1,357
6769629,Huaxia Sunshine Serviced Apt L ,3488642,Chunyu,Entire home/apt,389,1,352
6801565,Zhang s courtyard,35607486,Janice,Private room,262,1,365
6808986,"Home bedroom, Dongda Balcon, Liuliqiao, Beijing West Station",35525401,Shoots,Private room,148,3,362
6813166,"Quiet Cozy Room, Good Location",1455726,Fiona,Private room,403,1,353
6820153,A nice Hostel in Beijing. 2,31041434,Pingping,Shared room,101,5,46
6825001,"Close to Beijing South Railway Station, downstairs subway station  No. 1 room ",28897187,Bao Bao,Private room,181,1,136
6827135,Huaxia Sunshine Serviced Apt M ,3488642,Chunyu,Entire home/apt,389,1,352
6837530,"Close to Beijing South Railway Station, downstairs subway station  four rooms ",28897187,Bao Bao,Private room,168,1,137
6839612,Comfort Northern European Olympic Media Village Apartments,34437873,Apricot,Private room,255,2,365
6843240,Super conditioned Zoo New Oriental Nanluoguxiang Tiananmenfu People s Hospital First Sports North Exhibition National Library Xizhimen Bus Hub,35879810,TO,Entire home/apt,490,1,87
6845824,A nice Hostel in Beijing. 3,31041434,Pingping,Shared room,101,3,180
6852864,North Hai Shraihai Guozu Temple Warm Loft Experience Old Beijing Life,27622594,Nariko,Entire home/apt,302,2,338
6855919,Baisi Bay Nordic Minimalist Apartment Shooting Favorites,27240167,HoneyCherry,Entire home/apt,389,1,364
6855920,Guomao CBD Baisi Bay British Wind Apartment,27240167,HoneyCherry,Entire home/apt,356,1,351
6856386," North Shadow, North Hospital Third Hospital, Anzhen, Bird s Nest  Metro No. 10 Jiande Gate Station Warm 2 Top  Long Rental Offer ",29605408,Maggie,Entire home/apt,497,1,365
6862828,Simatai Great Wall Villa,22147091,Shaojie,Entire home/apt,1798,1,230
6871885,Baizi Bay European elegant,27240167,HoneyCherry,Entire home/apt,416,1,363
6874842,Apt. Lido Area No. 8 on The East Lido 8 Hotel Apartment,35430320,Jin,Private room,497,1,89
6875342,Five Oral  Cosmic Center  Warm Apartment  currently only accept female tenant ,36029893,Huan,Private room,242,3,115
6887869,"A neat   cozy roomo in Sanyuanqiao, Ambassy zone",36095060,Dan Hui,Private room,208,2,0
6889629,"Zhongguancun Metro No. 13, Line 10, comfortable, warm, one residence, one, the neighborhood, five mouths, Northern Datinhua New Oriental",36104736,Fuxi cattle,Entire home/apt,275,2,106
6892408,Art enjoys the subway coastal city,36114138,IHOME Harmonize Apartment,Entire home/apt,597,1,350
6902700,"Capital International Airport, New National Exhibition, Airport Logistics Park Hardcover Hotel Apartment   Hope Light",36174646,bud,Entire home/apt,201,1,336
6902927,Refrigerator Concept Dinner     Privately Order Pure Chinese Country Family Dinner,36176545,Yu Wen Lauren,Entire home/apt,678,1,86
6908156,Yiyi Hutong Courtyard,29544201,Briana,Entire home/apt,4999,1,361
6914699,The Jade Garden   Lotus Room,29544201,Briana,Private room,651,1,361
6921435,"Beijing West Railway Station, Lu Liu Liqiao East 9, Sunshine Energence Queen Room",35525401,Shoots,Private room,168,3,342
6926692,"Warm and high end apartment, subway 3 minutes, surrounding food",31824571,dish,Private room,201,1,361
6956755,Qianling Mountain Scenic Area Villa Group Construction Party BBQ K Song Base,36474626,Li Lei,Entire home/apt,1577,1,361
6977698,Beijing Siheyuan personality custom Loft,36590990,Yifei,Entire home/apt,1080,1,364
6981222,"Cosy Apartment Close to Metro,University Airport",30899625,Janey,Entire home/apt,235,1,251
6997017,Independent rooms in the art of Linshui architectural studio,36045298,Zhong,Private room,282,1,365
7002965,Design Hideout  CBD,7562343,Yuan,Entire home/apt,389,2,84
7025859,independent bedroom and bathroom,36828052,Please,Private room,268,1,0
7038567,Beijing Huairou Comfort Stay,14884683,Haoyi,Entire home/apt,302,1,356
7060869,Modern   Cozy Flat Near Joycity  Chaoyangyuan ,32356219,Artemio.,Private room,248,2,365
7076397,1    Ali travel recommended listings  Dongzhimen Senior Landscape Apartment Airport Express T2T3 Metro Line 2 Ring Iron 13 20 minutes 1,36668556,Jeff,Entire home/apt,396,1,47
7076862,LEO S ROOM 1,16128825,Yu,Private room,141,1,329
7077098,"Cozy sunny Apartment clean good new house, downstairs subway bus, light view is extremely good",19076299,Jingjing,Entire home/apt,369,1,0
7080544,Wangjing Great Class   Roof Garden House   a Penthouse with Roof Garden,37119837,Shinefan,Private room,1007,5,363
7084189,A farmyard house in Qiniang Valley,37119837,Shinefan,Private room,698,1,89
7120675,Bird Nest Edio Side   Three House in Beijing in Beijing,32757147,North north,Entire home/apt,329,2,344
7121445,World Trade Tianjie Serviced Apartment  Deluxe Queen Room   2    Close to Sanlitun  Dongda Bridge Metro Station,25384876,Jiangzhaojun,Entire home/apt,637,1,363
7134079," Exquisite position  Sanlitun   International Trade   Youth Road   Metro walks three minutes, business travel is best",37367097,Calvin,Private room,289,1,364
7134110,Nordic Apartment,37367097,Calvin,Shared room,87,1,365
7134179,Force Affairs near the princess,37367132,Bean,Private room,121,2,0
7141954,"Close to the nostalgic wind single room of the North Exit of Hui Xinxi Street, Metro",37402316,Tina,Private room,168,1,348
7150743,That collapse  Air Lou Pavis  Enjoy a different life  Tatami  The Subway Line 14 ,35509666,APP,Shared room,74,1,364
7151567,Discovery A Real Aged Stone Mountain Yard,37454239,Annie,Entire home/apt,2402,1,365
7152188,Discovery A Real Aged Stone Mountain Cottage,37454239,Annie,Entire home/apt,1201,1,354
7156047,Wangjing Sheng Qilin Society High end Hotel Apartment   70 Squarie One Room 1,37475943,Zong,Entire home/apt,631,1,359
7170741,B1 Beijing Tsinghua University  Shu  Living with Three Trees,24787175,Liheng,Private room,228,2,258
7207262,"Sanlitun uniform clothing, opposite SOHO door, walk to the body      ",37740538,Jiayi,Private room,168,1,10
7207788,"Hotel designer s home, Subway No. 6, Xishan, Xishan, Kunyu River, brunch in the community",26662258,Wenkuan,Entire home/apt,483,2,84
7228136,"2 rounds of old Beijing family building, quiet and comfortable, near Longtan Lake Park, Temple, CBD.",29355887,Nikki,Shared room,141,5,365
7228735,House en rose  idyllic flower house ,21560089,May,Private room,60,1,0
7232427,Cozy room in a campus nearby Wudaok,34701271,fault,Private room,208,1,0
7232455,The Jade Garden   Southern Room,29544201,Briana,Private room,651,1,361
7232987,The Jade Garden   Lantern Room,29544201,Briana,Private room,597,1,361
7239103,The Jade Garden   Bamboo Room,29544201,Briana,Private room,503,1,87
7254107,"Sweet Private singel apartment,2min walk to MTR 6",36931674,Cathy,Entire home/apt,168,3,171
7275326,Artists Business Space,38091205,Sunny,Shared room,81,6,90
7310859,Short term roommate available Girl Only,32743847,Me,Private room,67,5,60
7314236,Bird s Nest View Room  Subway Jiande Gate Station Luxury Quality Individual Guide,29605408,Maggie,Private room,295,60,365
7314671,Bird s Nest View Room  Subway Juntiemen Station Luxury Quality Large Site,29605408,Maggie,Private room,255,30,365
7316815," Small Warm Bedroom   Renaissance University  Near Haidian Huangzhuang Subway Station Simple Homestay   Metro No. 4, 10",38329221,PeiPei,Private room,248,45,180
7332241,5 Bed Mixed Dorm Great Wall Foot 5 World Bed Room A Bed,527062,Joe,Shared room,181,1,0
7339907,Creative studio to the lake view of Songzhuang to contaminate the art,38451522,Yi,Private room,1080,1,91
7381182,Cozy room in Sanlitun Soho,14760001,Morn,Private room,349,1,82
7390600,"Metro Line 6, high end community, ultra low price, high quality",31824571,dish,Private room,195,1,360
7406806,"Tsinghua 5th high end community, a layer of garden apartment, close to Metro, Bar Street, Zhongguancun and Tsinghua North University Universities and other colleges and universities",21023981,Jane,Entire home/apt,436,3,250
7411662,"Opposite Wanda Plaza, next to Dawang Road Subway Station, single bed, welcome to book",31824571,dish,Shared room,94,1,365
7429617,LEO S ROOM 2,16128825,Yu,Private room,161,1,343
7446839,"Warm Duplex LOFT, Line 5 Beiyuan Road North   Cozy Loft, Line 5",38522655,wild,Private room,127,7,87
7462100,"2F Separate bathroom, close to 798, Wangjing, Jiuxian Bridge.",32168949,Sunny､Koojing,Private room,295,1,360
7462530,"2F comfortable bedroom, 798 park, Hengtong Park, Electric Tong",32168949,Sunny､Koojing,Private room,255,1,365
7462684,"2F Warm Bedroom, 798 Park, Hengtong Park, Electric Tong",32168949,Sunny､Koojing,Private room,228,1,365
7462821,"Boutique Sanyi, close to the 798 Art District, Wangjing, Jiuxian Bridge.",32168949,Sunny､Koojing,Entire home/apt,859,2,356
7464911,wonderful room in great location,39101420,Virginia,Private room,188,1,0
7487161, Orchid s  46  Private Hutong Studio  Roof terrace,25729513,Joel,Private room,1147,2,273
7496164, Home has Meng  My rabbit nest is half give you Panjiayuan North Engineering Great Valley Sunshine Warm and Comfortable Independent Space Welcome Interesting,38973359,Bunny,Private room,127,1,89
7507801," Special offer  The living room is warm and comfortable bed, next to Dawang Road Subway Station, Guomao CBD core area, Wanda Plaza, Beijing TV, CCTV ",34801943,loose,Shared room,87,3,181
7510496,Sanlitun SOHO hardcover luxury two room two bathroom,39319479,Kelvin,Entire home/apt,799,14,362
7512413,Beijing Yujia Hotel Apartment Comfort Suite,39354950,Strong,Entire home/apt,637,1,365
7532871,Gay Friendly homestay Downtown Beijing Panjiayuan,32551983,Ming,Private room,154,5,357
7539156,Chaoyang Chaoqing plate is within close proximity of CBD Warm Sanjo,39501555,珊 SHINE,Private room,168,1,320
7554349,Cozy 1bed roomflat Temple of Heaven,33201531,Yong,Entire home/apt,255,3,0
7562324,Hidden By Airbnb  House ,39643798,Yan Jun,Entire home/apt,1678,1,357
7565157,"In the past two weeks, there is a rental place for rent, temporary",39664421,spring,Shared room,60,1,0
7567979,Close to the beautiful style of the North Exit of Metro Huixin West Street,37402316,Tina,Private room,208,1,84
7580605,Super equipped home by subway line 13   5,22511590,Home,Entire home/apt,161,360,351
7583592,"Old Beijing Sihe House Room Independent Toilet. Near North Sea, Jingshan, Forbidden City, Tiananmen, Shichahai",2562442,Chen,Private room,651,1,273
7624575,Electric Hengtong 798 French exquisite warm girl single room,39903431,Speedwell,Private room,168,7,143
7629201,Cozy Studio in the Heart of Beijing,38990769,Jennifer,Entire home/apt,248,2,166
7631324,"Fangzhuang, Tiantan, Dongdi, Double Well, Guomao Near Metro Sunshine Apartment",40007803,Them,Entire home/apt,309,1,86
7638027,Gay Friends Home,40075578,Chen Jun,Shared room,101,1,180
7638107,"Elf dog s nest, seventy flat exquisite space, sharing the five flavors of life.",38611654,Elf,Shared room,101,1,180
7640968,"Good place for dummy time, liability, and enjoy",34409018,Exception • Beijing,Entire home/apt,8046,1,365
7641874,Beijing China independent housing,1803133,Tony,Entire home/apt,342,3,157
